,m
W94,0.4992987053065596
W95,0.4992987053065596
W96,0.4992987053065596
W97,0.4992987053065596
W98,0.4992987053065596
W99,0.4992987053065596
W100,0.4992987053065596
W101,0.4992987053065596
W102,0.4992987053065596
W103,0.4992987053065596
W104,0.4992987053065596
W105,0.4992987053065596
W106,0.4992987053065596
W107,0.4992987053065596
W108,0.4992987053065596
W109,0.4992987053065596
W110,0.4992987053065596
W111,0.4992987053065596
W112,0.4992987053065596
W113,0.4992987053065596
W114,0.4992987053065596
W115,0.4992987053065596
W116,0.4992987053065596
W117,0.4992987053065596
W118,0.4992987053065596
W119,0.4992987053065596
W120,0.4992987053065596
W121,0.4992987053065596
W122,0.4992987053065596
W123,0.4992987053065596
W124,0.4992987053065596
W125,0.4992987053065596
W126,0.4992987053065596
W127,0.4992987053065596
W128,0.4992987053065596
W129,0.4992987053065596
W130,0.4992987053065596
W131,0.4992987053065596
W132,0.4992987053065596
W133,0.4992987053065596
W134,0.4992987053065596
W135,0.4992987053065596
W136,0.4992987053065596
W137,0.4992987053065596
W138,0.4992987053065596
W139,0.4992987053065596
W140,0.4992987053065596
W141,0.4992987053065596
W142,0.4992987053065596
W143,0.4992987053065596
W144,0.4992987053065596
W145,0.4992987053065596
W146,0.4992987053065596
W147,0.4992987053065596
W148,0.4992987053065596
W149,0.4992987053065596
W150,0.4992987053065596
W151,0.4992987053065596
W152,0.4992987053065596
W153,0.4992987053065596
W154,0.4992987053065596
W155,0.4992987053065596
W156,0.4992987053065596
W157,0.4992987053065596
W158,0.4992987053065596
W159,0.4992987053065596
W160,0.4992987053065596
W161,0.4992987053065596
W162,0.4992987053065596
W163,0.4992987053065596
W164,0.4992987053065596
W165,0.4992987053065596
W166,0.4992987053065596
W167,0.4992987053065596
W168,0.4992987053065596
W169,0.4992987053065596
W170,0.4992987053065596
W171,0.4992987053065596
W172,0.4992987053065596
W173,0.4992987053065596
W174,0.4992987053065596
W175,0.4992987053065596
W176,0.4992987053065596
W177,0.4992987053065596
W178,0.4992987053065596
W179,0.4992987053065596
W180,0.4992987053065596
W181,0.4992987053065596
W182,0.4992987053065596
W183,0.4992987053065596
W184,0.4992987053065596
W185,0.4992987053065596
W186,0.4992987053065596
W187,0.4992987053065596
W188,0.4992987053065596
W189,0.4992987053065596
W190,0.4992987053065596
W191,0.4992987053065596
W192,0.4992987053065596
W193,0.4992987053065596
W194,0.4992987053065596
W195,0.4992987053065596
W196,0.4992987053065596
W197,0.4992987053065596
W198,0.4992987053065596
W199,0.4992987053065596
W200,0.4992987053065596
W201,0.4992987053065596
W202,0.4992987053065596
W203,0.4992987053065596
W204,0.4992987053065596
W205,0.4992987053065596
W206,0.4992987053065596
W207,0.4992987053065596
W208,0.4992987053065596
W209,0.4992987053065596
W210,0.4992987053065596
W211,0.4992987053065596
W212,0.4992987053065596
W213,0.4992987053065596
W214,0.4992987053065596
W215,0.4992987053065596
W216,0.4992987053065596
W217,0.4992987053065596
W218,0.4992987053065596
W219,0.4992987053065596
W220,0.4992987053065596
W221,0.4992987053065596
W222,0.4992987053065596
W223,0.4992987053065596
W224,0.4992987053065596
W225,0.4992987053065596
W226,0.4992987053065596
W227,0.4992987053065596
W228,0.4992987053065596
W229,0.4992987053065596
W230,0.4992987053065596
W231,0.4992987053065596
W232,0.4992987053065596
W233,0.4992987053065596
W234,0.4992987053065596
W235,0.4992987053065596
W236,0.4992987053065596
W237,0.4992987053065596
W238,0.4992987053065596
W239,0.4992987053065596
W240,0.4992987053065596
W241,0.4992987053065596
W242,0.4992987053065596
W243,0.4992987053065596
W244,0.4992987053065596
W245,0.4992987053065596
W246,0.4992987053065596
W247,0.4992987053065596
W248,0.4992987053065596
W249,0.4992987053065596
W250,0.4992987053065596
W251,0.4992987053065596
W252,0.4992987053065596
W253,0.4992987053065596
W254,0.4992987053065596
W255,0.4992987053065596
W256,0.4992987053065596
W257,0.4992987053065596
W258,0.4992987053065596
W259,0.4992987053065596
W260,0.4992987053065596
W261,0.4992987053065596
W262,0.4992987053065596
W263,0.4992987053065596
W264,0.4992987053065596
W265,0.4992987053065596
W266,0.4992987053065596
W267,0.4992987053065596
W268,0.4992987053065596
W269,0.4992987053065596
W270,0.4992987053065596
W271,0.4992987053065596
W272,0.4992987053065596
W273,0.4992987053065596
W274,0.4992987053065596
W275,0.4992987053065596
W276,0.4992987053065596
W277,0.4992987053065596
W278,0.4992987053065596
W279,0.4992987053065596
W280,0.4992987053065596
W281,0.4992987053065596
W282,0.4992987053065596
W283,0.4992987053065596
W284,0.4992987053065596
W285,0.4992987053065596
W286,0.4992987053065596
W287,0.4992987053065596
W288,0.4992987053065596
W289,0.4992987053065596
W290,0.4992987053065596
W291,0.4992987053065596
W292,0.4992987053065596
W293,0.4992987053065596
W294,0.4992987053065596
W295,0.4992987053065596
W296,0.4992987053065596
W297,0.4992987053065596
W298,0.4992987053065596
W299,0.4992987053065596
