,m
W156,0.4998607413125377
W157,0.4998607413125377
W158,0.4998607413125377
W159,0.4998607413125377
W160,0.4998607413125377
W161,0.4998607413125377
W162,0.4998607413125377
W163,0.4998607413125377
W164,0.4998607413125377
W165,0.4998607413125377
W166,0.4998607413125377
W167,0.4998607413125377
W168,0.4998607413125377
W169,0.4998607413125377
W170,0.4998607413125377
W171,0.4998607413125377
W172,0.4998607413125377
W173,0.4998607413125377
W174,0.4998607413125377
W175,0.4998607413125377
W176,0.4998607413125377
W177,0.4998607413125377
W178,0.4998607413125377
W179,0.4998607413125377
W180,0.4998607413125377
W181,0.4998607413125377
W182,0.4998607413125377
W183,0.4998607413125377
W184,0.4998607413125377
W185,0.4998607413125377
W186,0.4998607413125377
W187,0.4998607413125377
W188,0.4998607413125377
W189,0.4998607413125377
W190,0.4998607413125377
W191,0.4998607413125377
W192,0.4998607413125377
W193,0.4998607413125377
W194,0.4998607413125377
W195,0.4998607413125377
W196,0.4998607413125377
W197,0.4998607413125377
W198,0.4998607413125377
W199,0.4998607413125377
W200,0.4998607413125377
W201,0.4998607413125377
W202,0.4998607413125377
W203,0.4998607413125377
W204,0.4998607413125377
W205,0.4998607413125377
W206,0.4998607413125377
W207,0.4998607413125377
W208,0.4998607413125377
W209,0.4998607413125377
W210,0.4998607413125377
W211,0.4998607413125377
W212,0.4998607413125377
W213,0.4998607413125377
W214,0.4998607413125377
W215,0.4998607413125377
W216,0.4998607413125377
W217,0.4998607413125377
W218,0.4998607413125377
W219,0.4998607413125377
W220,0.4998607413125377
W221,0.4998607413125377
W222,0.4998607413125377
W223,0.4998607413125377
W224,0.4998607413125377
W225,0.4998607413125377
W226,0.4998607413125377
W227,0.4998607413125377
W228,0.4998607413125377
W229,0.4998607413125377
W230,0.4998607413125377
W231,0.4998607413125377
W232,0.4998607413125377
W233,0.4998607413125377
W234,0.4998607413125377
W235,0.4998607413125377
W236,0.4998607413125377
W237,0.4998607413125377
W238,0.4998607413125377
W239,0.4998607413125377
W240,0.4998607413125377
W241,0.4998607413125377
W242,0.4998607413125377
W243,0.4998607413125377
W244,0.4998607413125377
W245,0.4998607413125377
W246,0.4998607413125377
W247,0.4998607413125377
W248,0.4998607413125377
W249,0.4998607413125377
W250,0.4998607413125377
W251,0.4998607413125377
W252,0.4998607413125377
W253,0.4998607413125377
W254,0.4998607413125377
W255,0.4998607413125377
W256,0.4998607413125377
W257,0.4998607413125377
W258,0.4998607413125377
W259,0.4998607413125377
W260,0.4998607413125377
W261,0.4998607413125377
W262,0.4998607413125377
W263,0.4998607413125377
W264,0.4998607413125377
W265,0.4998607413125377
W266,0.4998607413125377
W267,0.4998607413125377
W268,0.4998607413125377
W269,0.4998607413125377
W270,0.4998607413125377
W271,0.4998607413125377
W272,0.4998607413125377
W273,0.4998607413125377
W274,0.4998607413125377
W275,0.4998607413125377
W276,0.4998607413125377
W277,0.4998607413125377
W278,0.4998607413125377
W279,0.4998607413125377
W280,0.4998607413125377
W281,0.4998607413125377
W282,0.4998607413125377
W283,0.4998607413125377
W284,0.4998607413125377
W285,0.4998607413125377
W286,0.4998607413125377
W287,0.4998607413125377
W288,0.4998607413125377
W289,0.4998607413125377
W290,0.4998607413125377
W291,0.4998607413125377
W292,0.4998607413125377
W293,0.4998607413125377
W294,0.4998607413125377
W295,0.4998607413125377
W296,0.4998607413125377
W297,0.4998607413125377
W298,0.4998607413125377
W299,0.4998607413125377
